image_name,mse,entropy
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_18-11-42_tmp_removed_face_0.png,4.917549189814815,3.1305596573214363
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-13_07-51-08_org_removed_face_0.png,12.59382667824074,5.487666556296829
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-13_07-51-08_tmp_removed_face_0.png,8.657767650462963,5.278917868803445
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-13_07-51-10_org_removed_face_0.png,12.59382667824074,5.487666556296829
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-13_07-51-10_tmp_removed_face_0.png,8.657767650462963,5.278917868803445
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-13_07-51-22_org_removed_face_0.png,11.1366015625,4.876939754513126
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-13_07-51-22_tmp_removed_face_0.png,12.24550925925926,4.98271018182415
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-23_18-04-15_org_removed_face_0.png,7.374225983796296,4.6470760692431465
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-23_18-04-15_tmp_removed_face_0.png,6.20037037037037,5.064154582595188
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-23_18-06-58_org_removed_face_0.png,6.341129918981482,3.8432240894841825
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-23_18-06-58_tmp_removed_face_0.png,6.810668402777778,4.097962638614755
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-23_18-49-32_org_removed_face_0.png,11.325697337962962,4.20849458465355
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-23_18-49-32_tmp_removed_face_0.png,8.421420717592593,3.7513145231763474
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-24_17-50-32_org_removed_face_0.png,10.379013310185185,5.034256661467661
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-24_17-50-32_tmp_removed_face_0.png,4.437785011574074,4.103451576083066
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-24_18-48-49_org_removed_face_0.png,10.571707175925926,4.595435666179218
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-24_18-48-49_tmp_removed_face_0.png,11.812316261574074,4.875714359994332
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-03_16-05-37_org_removed_face_0.png,11.196581307870371,5.2199718698091075
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-03_16-05-37_tmp_removed_face_0.png,14.152980324074074,5.621654392761575
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-03_18-18-18_org_removed_face_0.png,14.664467592592592,5.490361393303839
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-03_18-18-18_tmp_removed_face_0.png,13.523098958333334,5.4511093609839865
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-03_18-18-30_org_removed_face_0.png,14.664467592592592,5.490361393303839
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-03_18-18-30_tmp_removed_face_0.png,10.857514467592592,5.086796822793558
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-03_18-18-45_org_removed_face_0.png,11.325697337962962,4.20849458465355
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-03_18-21-31_org_removed_face_0.png,9.472945601851851,4.919971827206542
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-03_18-21-31_tmp_removed_face_0.png,6.0249233217592595,4.219446323543086
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-49-14_org_removed_face_0.png,9.1114453125,4.822625076486566
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-49-14_tmp_removed_face_0.png,5.720313946759259,4.064924576574154
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-50-34_org_removed_face_0.png,10.903420138888889,4.346652695295029
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-50-34_tmp_removed_face_0.png,13.230610532407407,5.63600577086501
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-50-42_org_removed_face_0.png,10.903420138888889,4.346652695295029
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-50-42_tmp_removed_face_0.png,11.578032407407408,5.661115707139135
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-51-25_org_removed_face_0.png,7.4215234375,5.502172646997473
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-51-25_tmp_removed_face_0.png,6.270543981481482,4.95432330758635
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-51-36_org_removed_face_0.png,7.8625694444444445,4.337480303770414
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-51-36_tmp_removed_face_0.png,8.837365451388889,4.586383048583505
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-54-52_org_removed_face_0.png,13.864975405092592,5.004173190032816
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-54-52_tmp_removed_face_0.png,16.385185185185186,5.852938156922594
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-55-54_org_removed_face_0.png,17.823366608796295,5.562059569531032
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-55-54_tmp_removed_face_0.png,20.74451099537037,5.391703153028585
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-56-03_org_removed_face_0.png,17.823366608796295,5.562059569531032
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-56-03_tmp_removed_face_0.png,17.32185474537037,5.488265773189006
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-57-18_org_removed_face_0.png,9.1114453125,4.822625076486566
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-57-18_tmp_removed_face_0.png,8.308904803240742,4.727597350426111
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-57-31_org_removed_face_0.png,9.302864583333333,5.310580947610295
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-57-31_tmp_removed_face_0.png,13.204412615740742,4.802162595732852
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-58-13_org_removed_face_0.png,11.139829282407407,4.86920427704036
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-04_07-58-13_tmp_removed_face_0.png,15.664024884259259,5.225437234124244
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-06_17-30-22_org_removed_face_0.png,15.217055844907408,5.033095071561098
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-06_17-30-22_tmp_removed_face_0.png,10.449658564814815,4.865969637715231
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_08-37-30_org_removed_face_0.png,9.280988136574074,4.032428739230898
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_08-37-30_tmp_removed_face_1.png,11.161283275462964,4.750364017798238
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_18-29-32_org_removed_face_0.png,21.895082465277778,5.564282046022209
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_18-29-32_tmp_removed_face_0.png,15.00515335648148,4.857014665539085
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_18-35-34_org_removed_face_0.png,8.696847511574074,5.501906255762249
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_18-35-34_tmp_removed_face_0.png,8.866919849537037,5.869291340700986
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_19-11-39_org_removed_face_0.png,14.664467592592592,5.490361393303839
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_19-11-39_tmp_removed_face_0.png,13.217078993055555,5.16733119540711
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_19-39-12_org_removed_face_0.png,10.426788194444445,5.666999430689266
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-13_19-39-12_tmp_removed_face_0.png,8.529189814814815,5.259525538905516
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-24_17-37-09_org_removed_face_0.png,11.139829282407407,4.86920427704036
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-24_17-37-09_tmp_removed_face_0.png,17.917881944444446,6.322759399666802
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-26_08-20-27_org_removed_face_0.png,12.57798755787037,5.152897479663677
D:\Project\Collections\FAS\Auto-Crop\result02\2023-04-26_08-20-27_tmp_removed_face_0.png,8.316825810185184,4.9181159590452985
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_07-54-05_org_removed_face_0.png,15.959693287037037,5.143270237047647
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_07-54-05_tmp_removed_face_0.png,11.315772569444444,4.278918451776685
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_07-55-41_org_removed_face_0.png,10.398132233796296,4.141942017414713
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_07-55-41_tmp_removed_face_0.png,10.335170717592593,4.133642646311856
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_07-55-43_org_removed_face_0.png,22.161184895833333,6.120374397247161
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_07-55-43_tmp_removed_face_0.png,18.315811631944445,6.081153839643719
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_08-02-45_org_removed_face_0.png,12.520639467592593,4.793269248426087
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_08-02-45_tmp_removed_face_0.png,8.232861689814815,4.449647645739495
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_08-08-52_org_removed_face_0.png,17.327465277777776,5.695804499295498
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_08-08-52_tmp_removed_face_0.png,16.70259403935185,5.122848374344892
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_08-09-04_org_removed_face_0.png,17.327465277777776,5.695804499295498
D:\Project\Collections\FAS\Auto-Crop\result02\2023-05-10_08-09-04_tmp_removed_face_0.png,18.433894675925927,5.739194438459868
